date,time_cdt,measurementtype,benzene_ppb,toluene_ppb,ethylbenzene_ppb,xylenes_ppb,winddirn,windspeed,mean_latitude,mean_longitude,latitude_track,longitude_track
9/6/2017,2:44:46 PM,mobile,0.259806683,0.313121337,0.094419327,0.419169179,7,7,29.7844086,-95.7319459,29.7853022|29.7853278|29.7853422|29.7853532|29.7853565|29.7853843|29.7854778|29.7855730|29.7856315|29.7856567|29.7856732|29.7856790|29.7856812|29.7856870|29.7856890|29.7856892|29.7856882|29.7856888|29.7856890|29.7856887|29.7856932|29.7856952|29.7857017|29.7857072|29.7857097|29.7857102|29.7857047|29.7856957|29.7856880|29.7856902|29.7856927|29.7856962|29.7856973|29.7856995|29.7855837|29.7851633|29.7843308|29.7835465|29.7827867|29.7820157|29.7812373|29.7804348|29.7796287|29.7788250|29.7780427|29.7774770|29.7770935|,-95.7175600|-95.7182773|-95.7191212|-95.7201922|-95.7213985|-95.7226613|-95.7239215|-95.7250955|-95.7262000|-95.7273277|-95.7284882|-95.7296267|-95.7310287|-95.7322147|-95.7332765|-95.7341437|-95.7346300|-95.7347008|-95.7347087|-95.7347085|-95.7347112|-95.7347118|-95.7347113|-95.7347152|-95.7347213|-95.7347367|-95.7347390|-95.7347412|-95.7347432|-95.7347453|-95.7347463|-95.7347488|-95.7349803|-95.7354543|-95.7358068|-95.7359443|-95.7359092|-95.7358625|-95.7358358|-95.7358255|-95.7358090|-95.7357143|-95.7356618|-95.7356448|-95.7356487|-95.7356560|-95.7356523|
9/6/2017,3:09:47 PM,mobile,0.178421457,0.199017799,0.064481492,0.251040882,7,7,29.7398549,-95.730794,29.7382602|29.7382593|29.7382567|29.7382558|29.7382555|29.7382602|29.7382653|29.7382582|29.7382957|29.7384057|29.7385328|29.7386825|29.7388690|29.7390958|29.7393558|29.7395867|29.7398763|29.7400967|29.7402638|29.7404575|29.7406915|29.7409105|29.7410373|29.7410257|29.7409597|29.7409242|29.7409458|29.7409435|29.7409280|29.7409533|29.7409730|29.7409642|29.7409613|29.7409563|29.7409523|29.7409753|29.7410295|29.7410715|29.7409472|29.7406397|29.7403703|29.7400925|29.7398242|29.7395478|29.7392688|29.7389740|29.7387223|,-95.7303547|-95.7303545|-95.7303535|-95.7303472|-95.7303415|-95.7303370|-95.7303518|-95.7304490|-95.7306402|-95.7309215|-95.7312078|-95.7314180|-95.7315492|-95.7315640|-95.7315013|-95.7314037|-95.7312588|-95.7311440|-95.7310883|-95.7310388|-95.7309988|-95.7309345|-95.7307978|-95.7305863|-95.7303713|-95.7302160|-95.7301738|-95.7301735|-95.7301898|-95.7302122|-95.7302757|-95.7302773|-95.7302805|-95.7302825|-95.7302885|-95.7303973|-95.7305835|-95.7308070|-95.7309600|-95.7310595|-95.7311375|-95.7312268|-95.7313520|-95.7314643|-95.7315740|-95.7315855|-95.7314875|
9/6/2017,3:25:57 PM,mobile,0.153379849,0.135332103,0.048361119,0.170431424,7,7,29.741304,-95.7288285,29.7410733|29.7410948|29.7411355|29.7411832|29.7412285|29.7412717|29.7413813|29.7414340|29.7414860|29.7415185|29.7415373|,-95.7279522|-95.7280235|-95.7281800|-95.7283797|-95.7285737|-95.7287405|-95.7290562|-95.7292785|-95.7295158|-95.7296615|-95.7297518|
9/6/2017,3:45:10 PM,mobile,0.306759698,0.360885609,0.115145521,0.409956669,15,7,29.7391097,-95.7303888,29.7409637|29.7410237|29.7410675|29.7410362|29.7408220|29.7405738|29.7402850|29.7399208|29.7395698|29.7392303|29.7389135|29.7386103|29.7384198|29.7383060|29.7381588|29.7380093|29.7378542|29.7377403|29.7376173|29.7377058|29.7378272|29.7379115|29.7379553|,-95.7302167|-95.7304267|-95.7306423|-95.7308805|-95.7309743|-95.7310600|-95.7311465|-95.7312760|-95.7314203|-95.7315548|-95.7315612|-95.7313268|-95.7310235|-95.7307173|-95.7304315|-95.7301342|-95.7298028|-95.7294960|-95.7291988|-95.7289662|-95.7288998|-95.7288352|-95.7289500|
9/6/2017,4:18:19 PM,mobile,0.18781206,0.183096375,0.066784402,0.327044084,15,7,29.7548252,-95.7364883,29.7557832|29.7556553|29.7556560|29.7556272|29.7555517|29.7554597|29.7554422|29.7557115|29.7562213|29.7568033|29.7574100|29.7579970|29.7585672|29.7590583|29.7591553|29.7592728|29.7593913|29.7594733|29.7595168|29.7595128|29.7594603|29.7591315|29.7585657|29.7578280|29.7569998|29.7561055|29.7553903|29.7546485|29.7538735|29.7531113|29.7524003|29.7520503|29.7520727|29.7519807|29.7515695|29.7510727|29.7508070|29.7506677|29.7505947|29.7504647|29.7503347|29.7502977|29.7506050|29.7510050|29.7512053|29.7510622|29.7506962|29.7503445|,-95.7343637|-95.7346447|-95.7352123|-95.7359988|-95.7366438|-95.7372527|-95.7375208|-95.7376092|-95.7377487|-95.7379075|-95.7380658|-95.7382143|-95.7383622|-95.7384822|-95.7383605|-95.7378128|-95.7371780|-95.7365178|-95.7357948|-95.7349557|-95.7344263|-95.7344155|-95.7344052|-95.7344080|-95.7343903|-95.7343887|-95.7343815|-95.7343685|-95.7343558|-95.7343415|-95.7343317|-95.7344132|-95.7347333|-95.7349328|-95.7351435|-95.7356240|-95.7362275|-95.7368637|-95.7372238|-95.7378300|-95.7384952|-95.7388448|-95.7389820|-95.7390833|-95.7391002|-95.7391500|-95.7390255|-95.7389048|
9/6/2017,4:58:57 PM,mobile,0.225374472,0.273317777,0.227988132,0.962707234,16,6,29.7734784,-95.7353142,29.7651203|29.7659043|29.7668100|29.7675363|29.7682775|29.7690027|29.7696887|29.7702168|29.7703315|29.7703308|29.7703265|29.7705020|29.7711318|29.7717677|29.7724585|29.7732187|29.7739823|29.7747028|29.7753528|29.7757602|29.7758770|29.7758768|29.7758758|29.7758810|29.7758827|29.7758817|29.7758858|29.7759035|29.7760827|29.7765635|29.7772282|29.7779370|29.7787135|29.7792137|29.7796680|29.7803302|,-95.7346928|-95.7346837|-95.7346880|-95.7347613|-95.7349545|-95.7351770|-95.7353140|-95.7353270|-95.7353348|-95.7353382|-95.7353452|-95.7353402|-95.7353450|-95.7353273|-95.7353192|-95.7353328|-95.7353868|-95.7354202|-95.7354262|-95.7354293|-95.7354378|-95.7354420|-95.7354513|-95.7354545|-95.7354562|-95.7354583|-95.7354553|-95.7354617|-95.7354687|-95.7354670|-95.7354705|-95.7354648|-95.7354635|-95.7354508|-95.7354590|-95.7355045|
9/6/2017,5:17:01 PM,mobile,0.294238894,0.421917734,0.131265894,0.559659947,16,6,29.7917142,-95.565845,29.7843485|29.7843425|29.7843342|29.7842992|29.7842553|29.7842243|29.7841942|29.7841808|29.7841742|29.7841668|29.7841657|29.7841663|29.7841650|29.7842163|29.7845493|29.7851745|29.7860335|29.7872337|29.7882760|29.7893573|29.7904765|29.7916657|29.7929228|29.7942092|29.7954615|29.7969853|29.7982703|29.7995152|29.8007545|29.8020488|29.8033560|29.8046418|29.8059337|29.8072352|29.8085295|29.8098478|,-95.5729273|-95.5727385|-95.5725168|-95.5720915|-95.5715165|-95.5709662|-95.5703948|-95.5698023|-95.5690128|-95.5682887|-95.5676227|-95.5669598|-95.5662512|-95.5654143|-95.5645242|-95.5637163|-95.5631257|-95.5628658|-95.5628795|-95.5629623|-95.5630235|-95.5630547|-95.5631170|-95.5632070|-95.5632797|-95.5633222|-95.5633802|-95.5634100|-95.5634283|-95.5634553|-95.5634818|-95.5635072|-95.5635368|-95.5635442|-95.5635475|-95.5635475|
9/6/2017,5:31:32 PM,mobile,0.679253617,0.806685479,0.246411416,1.068651093,10,5,29.8498757,-95.507075,29.8551448|29.8549968|29.8548837|29.8547425|29.8545557|29.8543440|29.8541460|29.8539313|29.8536847|29.8534330|29.8531693|29.8528453|29.8524778|29.8519685|29.8515288|29.8510648|29.8505938|29.8501233|29.8496702|29.8492295|29.8488097|29.8484085|29.8480048|29.8475510|29.8469818|29.8465310|29.8462228|29.8459737|29.8457430|29.8455697|29.8454248|29.8452507|29.8450245|29.8447413|29.8444400|29.8443132|,-95.5164160|-95.5161595|-95.5159477|-95.5157010|-95.5153663|-95.5150018|-95.5146432|-95.5142675|-95.5138420|-95.5133925|-95.5129262|-95.5123623|-95.5116753|-95.5107748|-95.5099902|-95.5091637|-95.5083230|-95.5074932|-95.5066840|-95.5059100|-95.5051688|-95.5044575|-95.5037433|-95.5029508|-95.5019370|-95.5011423|-95.5005985|-95.5001448|-95.4997390|-95.4994293|-95.4991710|-95.4988623|-95.4984642|-95.4979947|-95.4975245|-95.4973317|
9/6/2017,5:46:05 PM,mobile,0.482050954,0.796071196,0.225685222,1.11471364,10,5,29.8125765,-95.426537,29.8125378|29.8125397|29.8125405|29.8125415|29.8125425|29.8125483|29.8125547|29.8125605|29.8125722|29.8125792|29.8125735|29.8125665|29.8125608|29.8125655|29.8125650|29.8125658|29.8125698|29.8125828|29.8125857|29.8125912|29.8125992|29.8125962|29.8125978|29.8125917|29.8125840|29.8125890|29.8125928|29.8125950|29.8125945|29.8125810|29.8125905|29.8125908|29.8125927|29.8126030|29.8126077|29.8126032|,-95.4286363|-95.4285573|-95.4283142|-95.4280302|-95.4278590|-95.4277427|-95.4276072|-95.4274523|-95.4273610|-95.4272582|-95.4271622|-95.4270678|-95.4269998|-95.4269278|-95.4268670|-95.4267798|-95.4266975|-95.4266430|-95.4266208|-95.4266037|-95.4265355|-95.4264950|-95.4264280|-95.4263767|-95.4263018|-95.4262577|-95.4261518|-95.4260863|-95.4259858|-95.4258140|-95.4253882|-95.4249885|-95.4246052|-95.4241365|-95.4235910|-95.4230013|
9/6/2017,6:00:37 PM,mobile,0.262936884,0.453760582,0.10823679,0.44450358,10,5,29.7624777,-95.4091308,29.7665565|29.7665548|29.7665525|29.7664625|29.7663062|29.7662238|29.7661088|29.7658090|29.7653408|29.7646945|29.7637943|29.7631022|29.7624987|29.7621527|29.7620355|29.7619320|29.7619045|29.7619037|29.7618417|29.7617492|29.7616430|29.7614280|29.7611260|29.7609318|29.7607495|29.7605482|29.7603212|29.7601520|29.7599900|29.7599045|29.7598478|29.7598390|29.7598292|29.7598267|29.7598100|29.7597268|,-95.4103362|-95.4103358|-95.4103355|-95.4102913|-95.4101917|-95.4101365|-95.4100260|-95.4097937|-95.4095462|-95.4094008|-95.4093547|-95.4092878|-95.4091913|-95.4090863|-95.4090350|-95.4089932|-95.4089945|-95.4089842|-95.4089553|-95.4089428|-95.4089073|-95.4088448|-95.4087578|-95.4087060|-95.4086615|-95.4086097|-95.4085588|-95.4085228|-95.4084868|-95.4084857|-95.4084852|-95.4084845|-95.4084865|-95.4084993|-95.4084993|-95.4084955|
9/6/2017,6:15:58 PM,mobile,0.18781206,0.209632082,0.073693134,0.285587792,10,5,29.7501688,-95.4267123,29.7507237|29.7506598|29.7506255|29.7505870|29.7505492|29.7505178|29.7504875|29.7504632|29.7504633|29.7504627|29.7504307|29.7503342|29.7501692|29.7499775|29.7498262|29.7497657|29.7496822|29.7496645|29.7496928|29.7496665|29.7496208|29.7496288|29.7496870|29.7497785|29.7499172|29.7501085|29.7503140|29.7504920|29.7506550|29.7507372|29.7507537|29.7505888|29.7501047|29.7497403|29.7496218|29.7495797|,-95.4192613|-95.4196252|-95.4199022|-95.4203133|-95.4207998|-95.4211282|-95.4216218|-95.4220952|-95.4223505|-95.4228065|-95.4233550|-95.4237853|-95.4242488|-95.4248190|-95.4253917|-95.4256540|-95.4260425|-95.4263060|-95.4263275|-95.4266650|-95.4271580|-95.4278785|-95.4285163|-95.4291702|-95.4298138|-95.4304273|-95.4310258|-95.4316145|-95.4322283|-95.4328620|-95.4330853|-95.4331960|-95.4331723|-95.4331882|-95.4330945|-95.4327143|
9/6/2017,6:31:25 PM,mobile,0.172161055,0.196364228,0.064481492,0.262556518,359,3,29.7494553,-95.4409577,29.7507303|29.7507333|29.7506575|29.7505535|29.7503687|29.7501613|29.7500078|29.7499338|29.7498748|29.7497677|29.7496600|29.7496655|29.7497113|29.7496888|29.7496045|29.7495372|29.7495603|29.7495632|29.7495818|29.7496220|29.7496485|29.7496577|29.7496373|29.7495970|29.7495188|29.7494668|29.7494428|29.7492348|29.7488848|29.7484635|29.7480307|29.7476873|29.7475413|29.7475553|29.7475857|,-95.4334598|-95.4339862|-95.4345405|-95.4351077|-95.4356218|-95.4362478|-95.4367667|-95.4370322|-95.4372703|-95.4377255|-95.4381857|-95.4385547|-95.4390052|-95.4395875|-95.4400795|-95.4405795|-95.4411120|-95.4415407|-95.4417045|-95.4420722|-95.4425485|-95.4430720|-95.4436177|-95.4441395|-95.4446757|-95.4452247|-95.4457642|-95.4459925|-95.4460337|-95.4461087|-95.4460617|-95.4457610|-95.4453057|-95.4447825|-95.4442525|
9/6/2017,7:11:02 PM,static,0.37562412,0.822606903,0.133568805,0.612631876,359,3,29.7539636,-95.4109995, , 
9/7/2017,9:21:26 AM,static,0.447618743,0.886292598,0.280955072,0.960404107,47,3,29.7214091,-95.3997569, , 
9/7/2017,9:50:24 AM,mobile,0.497701959,0.687274799,0.257925968,0.760032027,50,3,29.7342857,-95.3908108,29.7328155|29.7328418|29.7328962|29.7329552|29.7331975|29.7335992|29.7340287|29.7343175|29.7344290|29.7344608|29.7344745|29.7345095|29.7345053|29.7344865|29.7344998|29.7345123|29.7345127|29.7345257|29.7345177|29.7345127|29.7345082|29.7345015|29.7344667|29.7344465|29.7344643|29.7344982|29.7345230|29.7346258|29.7347305|29.7347265|29.7347343|29.7347305|29.7347118|29.7347005|29.7346650|29.7346532|,-95.3955878|-95.3959258|-95.3962060|-95.3964025|-95.3964490|-95.3964627|-95.3964620|-95.3964878|-95.3963902|-95.3959060|-95.3953870|-95.3948503|-95.3943197|-95.3937240|-95.3930938|-95.3924517|-95.3917845|-95.3911158|-95.3904943|-95.3898588|-95.3892465|-95.3886392|-95.3880310|-95.3874042|-95.3867495|-95.3863180|-95.3859327|-95.3856088|-95.3853315|-95.3852595|-95.3852215|-95.3852455|-95.3852453|-95.3851928|-95.3851997|-95.3852028|
9/7/2017,10:04:54 AM,mobile,1.593272308,1.30024962,0.331619101,2.793693482,50,3,29.7037223,-95.2977283,29.7141140|29.7134158|29.7127027|29.7119860|29.7111343|29.7104553|29.7097925|29.7091697|29.7086018|29.7081695|29.7076643|29.7070443|29.7063433|29.7056873|29.7051227|29.7045698|29.7039963|29.7034273|29.7028590|29.7021997|29.7016477|29.7009960|29.7002555|29.6995222|29.6988160|29.6981105|29.6974373|29.6968710|29.6965402|29.6965583|29.6969872|29.6974190|29.6978712|29.6983470|29.6988342|29.6993345|,-95.3139872|-95.3129068|-95.3118347|-95.3107743|-95.3095320|-95.3085212|-95.3075312|-95.3066168|-95.3057732|-95.3051185|-95.3043878|-95.3034623|-95.3024562|-95.3014993|-95.3006323|-95.2997688|-95.2988733|-95.2979853|-95.2970973|-95.2960685|-95.2952093|-95.2943930|-95.2936747|-95.2929640|-95.2922125|-95.2913662|-95.2904498|-95.2895498|-95.2886458|-95.2874472|-95.2866238|-95.2858578|-95.2850387|-95.2841813|-95.2833235|-95.2824548|
9/7/2017,10:20:32 AM,static,49.42587377,144.5320328,19.85799661,111.3907545,50,3,29.7124858,-95.2567766, , 
9/7/2017,10:35:40 AM,mobile,2.529202407,1.334746039,0.343133654,2.713084024,35,4,29.707303,-95.2524303,29.7063192|29.7063538|29.7064010|29.7064495|29.7065223|29.7066502|29.7067815|29.7069233|29.7070597|29.7071728|29.7072685|29.7073667|29.7074200|29.7075145|29.7075520|29.7076257|29.7076718|29.7076995|29.7077368|29.7078350|29.7079737|29.7081333|29.7083365|29.7085058|,-95.2454575|-95.2458788|-95.2464057|-95.2470413|-95.2478855|-95.2486225|-95.2493683|-95.2501235|-95.2508337|-95.2514437|-95.2520143|-95.2525508|-95.2529022|-95.2533795|-95.2535947|-95.2540202|-95.2544513|-95.2549898|-95.2556032|-95.2564013|-95.2572865|-95.2582237|-95.2594122|-95.2604370|
9/7/2017,10:50:32 AM,mobile,0.672993215,0.628896245,0.165809551,0.946585343,35,4,29.7327982,-95.2425328,29.7364547|29.7361877|29.7358735|29.7355145|29.7351248|29.7347043|29.7343018|29.7339060|29.7334168|29.7330395|29.7326872|29.7323320|29.7320737|29.7319737|29.7319450|29.7319653|29.7320087|29.7320630|29.7321037|29.7321473|29.7321912|29.7322593|29.7323467|29.7324083|29.7324278|29.7324125|29.7324170|29.7324185|29.7324227|29.7324158|29.7324237|29.7324318|29.7324365|29.7324390|29.7324408|29.7324383|29.7324423|29.7324438|29.7324417|29.7324387|29.7324363|29.7324132|29.7323947|29.7324088|29.7324242|29.7324283|29.7324277|29.7324255|29.7324323|29.7324420|29.7324603|29.7324805|29.7325057|29.7325245|29.7325430|29.7325727|29.7325943|29.7326188|29.7326432|,-95.2628313|-95.2624057|-95.2619083|-95.2613643|-95.2607850|-95.2601608|-95.2595478|-95.2589598|-95.2582507|-95.2576763|-95.2571248|-95.2565817|-95.2559768|-95.2553125|-95.2546298|-95.2539447|-95.2532882|-95.2527233|-95.2521445|-95.2515205|-95.2508763|-95.2501898|-95.2494715|-95.2487217|-95.2479355|-95.2469670|-95.2461390|-95.2453050|-95.2444787|-95.2436515|-95.2428700|-95.2420762|-95.2413102|-95.2405367|-95.2397210|-95.2388688|-95.2380063|-95.2369553|-95.2360785|-95.2352092|-95.2343587|-95.2335268|-95.2326753|-95.2318022|-95.2309093|-95.2299943|-95.2290882|-95.2280322|-95.2271093|-95.2261585|-95.2251955|-95.2242615|-95.2233218|-95.2223652|-95.2214310|-95.2205053|-95.2196015|-95.2187272|-95.2178650|
9/7/2017,11:14:39 AM,mobile,1.148783766,1.374549598,0.315498728,1.743467408,35,4,29.6929424,-95.2611097,29.6820633|29.6819472|29.6818898|29.6819243|29.6821143|29.6823797|29.6827370|29.6831020|29.6834793|29.6838797|29.6843087|29.6847052|29.6849162|29.6849362|29.6849403|29.6849497|29.6851173|29.6854813|29.6859303|29.6864068|29.6869725|29.6875778|29.6882018|29.6887978|29.6894227|29.6900690|29.6908368|29.6914858|29.6921337|29.6927840|29.6934282|29.6940495|29.6946140|29.6950718|29.6955107|29.6960265|29.6966232|29.6972317|29.6978122|29.6983855|29.6989727|29.6996772|29.7002367|29.7007575|29.7010730|29.7011825|29.7014020|29.7016328|29.7017993|29.7020125|29.7023810|29.7028702|29.7035020|29.7040353|29.7045340|29.7050270|29.7055452|29.7060858|29.7066312|,-95.2485613|-95.2490942|-95.2496830|-95.2503337|-95.2511465|-95.2517882|-95.2523797|-95.2529667|-95.2535637|-95.2540820|-95.2544908|-95.2548520|-95.2550530|-95.2550630|-95.2550597|-95.2550600|-95.2552085|-95.2555450|-95.2559872|-95.2565097|-95.2570400|-95.2575938|-95.2581638|-95.2587238|-95.2593130|-95.2599093|-95.2606248|-95.2612207|-95.2618213|-95.2624335|-95.2630457|-95.2636288|-95.2641570|-95.2645690|-95.2649760|-95.2654768|-95.2660102|-95.2665428|-95.2670923|-95.2676577|-95.2682090|-95.2688695|-95.2694063|-95.2699112|-95.2701992|-95.2702228|-95.2699460|-95.2694575|-95.2688537|-95.2682342|-95.2677083|-95.2673382|-95.2668907|-95.2665128|-95.2661658|-95.2658078|-95.2654540|-95.2651028|-95.2647548|
9/7/2017,11:31:21 AM,static,2.144187684,0.644817669,0.135871715,0.621844386,22,4,29.7064882,-95.2611733, , 
9/7/2017,11:49:28 AM,mobile,2.294437332,1.600103104,0.264834699,2.049783346,22,4,29.7118079,-95.1318292,29.7115433|29.7115722|29.7115892|29.7116002|29.7116137|29.7116425|29.7116642|29.7116997|29.7117308|29.7117972|29.7118403|29.7118527|29.7118282|29.7117887|29.7117733|29.7117528|29.7117435|29.7117503|29.7117572|29.7117587|29.7117705|29.7118063|29.7118363|29.7118728|29.7118678|29.7118397|29.7117578|29.7116940|29.7116797|29.7117110|29.7117520|29.7117810|29.7118132|29.7118655|29.7118967|29.7119033|29.7118948|29.7119038|29.7119107|29.7119263|29.7119397|29.7119630|29.7119745|29.7119917|29.7120312|29.7121085|29.7121803|,-95.1171178|-95.1179908|-95.1188357|-95.1196697|-95.1206480|-95.1214757|-95.1223137|-95.1231560|-95.1239468|-95.1247138|-95.1254872|-95.1262593|-95.1269745|-95.1272552|-95.1272615|-95.1272650|-95.1272647|-95.1272657|-95.1272690|-95.1272687|-95.1273520|-95.1277690|-95.1284108|-95.1291795|-95.1300272|-95.1309243|-95.1320220|-95.1329150|-95.1337778|-95.1346387|-95.1354995|-95.1363447|-95.1373498|-95.1381953|-95.1389980|-95.1397042|-95.1400922|-95.1406418|-95.1413193|-95.1420938|-95.1429128|-95.1439503|-95.1448180|-95.1456703|-95.1464910|-95.1473078|-95.1481283|
9/7/2017,1:28:14 PM,static,0.262936884,,,,25,3,29.6700981,-95.1284994, , 
9/7/2017,12:24:32 PM,static,0.331801306,0.498871283,0.16120373,0.686331952,22,4,29.6486896,-95.1540907, , 
9/7/2017,2:41:10 PM,mobile,0.698034823,0.737692642,0.156597909,0.794578937,40,4,29.7117729,-95.1322469,29.7118355|29.7118570|29.7118785|29.7118660|29.7118210|29.7117665|29.7117182|29.7116782|29.7116775|29.7116978|29.7117327|29.7117463|,-95.1281930|-95.1288550|-95.1296087|-95.1303650|-95.1311415|-95.1318868|-95.1326208|-95.1333345|-95.1340390|-95.1347950|-95.1356928|-95.1364302|
9/7/2017,2:56:16 PM,mobile,0.478920753,0.599706968,0.195747386,0.884400904,40,4,29.7090297,-95.242271,29.7097385|29.7096843|29.7096213|29.7095548|29.7094775|29.7094122|29.7093405|29.7092742|29.7092055|29.7091278|29.7090525|29.7089735|29.7088977|29.7088215|29.7087477|29.7086667|29.7085950|29.7085218|29.7084445|29.7084012|29.7083750|29.7083710|29.7084003|29.7084557|29.7085333|29.7086380|29.7087622|29.7089695|29.7091842|29.7093907|29.7096100|29.7096948|29.7094410|29.7092848|29.7093703|,-95.2293490|-95.2299838|-95.2306978|-95.2314560|-95.2323907|-95.2331623|-95.2339327|-95.2347093|-95.2355092|-95.2363302|-95.2371343|-95.2379082|-95.2386847|-95.2394677|-95.2402830|-95.2410960|-95.2418900|-95.2426613|-95.2435395|-95.2442505|-95.2449602|-95.2456827|-95.2464020|-95.2471382|-95.2478598|-95.2485580|-95.2492182|-95.2499508|-95.2505315|-95.2511240|-95.2517295|-95.2523183|-95.2527955|-95.2531557|-95.2536243|
9/7/2017,3:10:59 PM,mobile,0.482050954,0.573171261,0.184232834,0.796882065,40,4,29.7165099,-95.2559725,29.7150412|29.7150577|29.7150793|29.7151155|29.7151255|29.7151372|29.7152735|29.7155237|29.7157627|29.7160227|29.7163075|29.7164963|29.7165188|29.7165110|29.7165100|29.7165045|29.7165088|29.7166247|29.7168653|29.7171278|29.7172225|29.7172322|29.7172178|29.7172127|29.7172062|29.7172013|29.7172032|29.7171843|29.7171895|29.7172060|29.7172045|29.7172042|29.7171930|29.7171845|29.7171960|29.7171840|,-95.2576683|-95.2573410|-95.2569862|-95.2566118|-95.2562193|-95.2559810|-95.2558852|-95.2558893|-95.2558938|-95.2559033|-95.2559242|-95.2558858|-95.2556487|-95.2553063|-95.2549013|-95.2544737|-95.2540808|-95.2538933|-95.2538845|-95.2538895|-95.2540528|-95.2543407|-95.2546583|-95.2550817|-95.2554315|-95.2557687|-95.2559368|-95.2562177|-95.2565285|-95.2568627|-95.2572263|-95.2575893|-95.2579060|-95.2580898|-95.2583468|-95.2587042|
9/7/2017,3:35:22 PM,mobile,9.209051338,26.11909594,3.599448997,22.99212038,45,2,29.710839,-95.2572787,29.7106880|29.7104958|29.7103158|29.7102662|29.7104202|29.7105790|29.7107782|29.7109673|29.7111487|29.7113217|29.7114742|29.7116128|,-95.2570658|-95.2565828|-95.2561512|-95.2560202|-95.2560625|-95.2564885|-95.2569703|-95.2574623|-95.2579543|-95.2584377|-95.2588777|-95.2592708|
9/7/2017,3:56:08 PM,static,0.475790552,0.344964185,0.147386267,0.732394499,45,2,29.7158091,-95.2552026, , 
9/7/2017,4:16:05 PM,mobile,2.375822558,6.556973084,1.103094094,6.324387717,45,2,29.7121417,-95.2593546,29.7181792|29.7176653|29.7170128|29.7162758|29.7154958|29.7147103|29.7139260|29.7131863|29.7125668|29.7121165|29.7116803|29.7114398|29.7117108|29.7122798|29.7127338|29.7128463|29.7127310|29.7125713|29.7123115|29.7120795|29.7118688|29.7116920|29.7114813|29.7112502|29.7110152|29.7107103|29.7104818|29.7102522|29.7100148|29.7097920|29.7096030|29.7094632|29.7092765|29.7090613|29.7088793|29.7087408|,-95.2601702|-95.2601087|-95.2600227|-95.2599837|-95.2599548|-95.2600003|-95.2602512|-95.2607062|-95.2613547|-95.2621395|-95.2629853|-95.2635492|-95.2638457|-95.2638983|-95.2637115|-95.2635175|-95.2630772|-95.2624603|-95.2616403|-95.2610472|-95.2604908|-95.2599213|-95.2593285|-95.2586595|-95.2579540|-95.2571555|-95.2565270|-95.2559227|-95.2552560|-95.2546742|-95.2544250|-95.2544230|-95.2544740|-95.2544685|-95.2543768|-95.2542853|
9/7/2017,4:50:44 PM,static,0.350582512,0.599706968,0.151992088,0.79227581,40,3,29.7101954,-95.1246958, , 
9/7/2017,5:23:58 PM,static,0.366233517,0.636856957,0.181929924,1.020285418,40,3,29.7101564,-95.1246443, , 
9/7/2017,5:49:59 PM,mobile,1.752912559,1.454156718,0.352345295,1.844805011,38,3,29.7117611,-95.1381849,29.7117147|29.7117535|29.7117665|29.7118085|29.7118063|29.7118122|29.7119373|29.7119518|29.7118352|29.7116962|29.7115987|29.7115913|29.7115833|29.7115855|29.7115753|29.7115858|29.7115993|29.7115810|29.7115833|29.7115985|29.7116058|29.7116235|29.7116452|29.7116713|29.7116987|29.7117250|29.7117535|29.7117840|29.7118315|29.7119152|29.7119888|29.7120440|29.7120955|29.7121343|29.7121592|,-95.1243505|-95.1250218|-95.1258925|-95.1267673|-95.1275705|-95.1283405|-95.1291942|-95.1301655|-95.1312385|-95.1323163|-95.1333362|-95.1342702|-95.1350615|-95.1356177|-95.1361883|-95.1366862|-95.1371435|-95.1375735|-95.1381297|-95.1388010|-95.1394583|-95.1402590|-95.1411313|-95.1421433|-95.1429903|-95.1439568|-95.1449520|-95.1459963|-95.1470593|-95.1481498|-95.1492893|-95.1504367|-95.1515417|-95.1523833|-95.1530573|
9/7/2017,6:05:15 PM,mobile,0.516483165,0.671353375,0.267137609,2.558774491,38,3,29.7087282,-95.2134152,29.7106067|29.7106907|29.7107800|29.7108427|29.7109005|29.7108963|29.7107285|29.7102447|29.7096677|29.7090662|29.7084982|29.7071598|29.7065520|29.7059472|29.7054618|29.7053382|29.7053358|29.7053355|29.7053362|29.7053337|29.7053510|29.7055477|29.7058938|29.7063357|29.7067925|29.7072260|29.7076370|29.7081272|29.7083950|29.7085398|29.7088433|29.7090498|29.7094240|29.7098858|29.7102703|29.7104237|29.7105182|29.7105705|29.7106302|29.7106992|29.7107920|29.7108647|29.7108545|29.7108745|29.7108958|29.7107583|29.7103030|,-95.2145922|-95.2137433|-95.2129178|-95.2122783|-95.2119405|-95.2118060|-95.2116760|-95.2116528|-95.2116373|-95.2116397|-95.2116387|-95.2116483|-95.2116372|-95.2116293|-95.2116280|-95.2118127|-95.2123152|-95.2129813|-95.2137185|-95.2144417|-95.2149728|-95.2150270|-95.2150193|-95.2150233|-95.2149155|-95.2148645|-95.2148733|-95.2148908|-95.2148710|-95.2150347|-95.2152540|-95.2156212|-95.2157333|-95.2157005|-95.2155608|-95.2155007|-95.2152615|-95.2146877|-95.2139982|-95.2132177|-95.2124355|-95.2118840|-95.2118125|-95.2118048|-95.2118010|-95.2117087|-95.2117030|
